289.5	-25.4
289.5	-25.383333
289.51667	-25.383333
289.51667	-25.4
289.33333	-26.366667
289.33333	-26.35
289.33333	-26.333333
289.33333	-26.316667
289.35	-26.35
289.35	-26.333333
289.35	-26.316667
289.36667	-26.35
289.36667	-26.333333
289.13333	-27.066667
289.13333	-27.05
289.13333	-27.033333
289.15	-27.05
289.15	-27.033333
289.16667	-27.033333
289.16667	-27.05
289.18333	-27.05
288.75	-28.466667
288.75	-28.45
288.75	-28.433333
288.76667	-28.433333
288.76667	-28.466667
288.76667	-28.45
288.78333	-28.45
288.78333	-28.433333
288.63333	-29.95
288.63333	-29.933333
288.65	-29.95
288.65	-29.933333
288.66667	-29.95
288.66667	-29.933333
288.68333	-29.95
288.68333	-29.933333
288.7	-29.933333
288.45	-32.15
288.45	-32.133333
288.45	-32.116667
288.46667	-32.15
288.46667	-32.133333
288.46667	-32.116667
288.48333	-32.116667
288.45	-32.783333
288.45	-32.766667
288.46667	-32.75
288.46667	-32.783333
288.46667	-32.766667
288.48333	-32.783333
288.48333	-32.766667
288.48333	-32.75
288.5	-32.75
